task_id,hostname,cpu_model,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,perc_cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,aoi_num
348,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,53/e17508,214687,extractTroughTransects,-,extractTroughTransects (16),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,92655,92251,-,101.1,0.2,131653632,930779136,133619712,932044800,11109211,4058140,2068,75,0,4059136,3,284,/home/joba/PycharmProjects/IWD_graph_analysis/work/53/e17508e987d2a835e10d180e9c5864,-,-,16
351,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,c9/5a0a9e,220418,extractTroughTransects,-,extractTroughTransects (19),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,60210,59773,-,101.5,0.2,115421184,914436096,116207616,914489344,10766799,2524651,1985,52,0,2527232,5,137,/home/joba/PycharmProjects/IWD_graph_analysis/work/c9/5a0a9eb1a2003ed20d96e5e4b5a024,-,-,19
358,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,32/949079,229663,extractTroughTransects,-,extractTroughTransects (26),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,8757,8353,-,108.2,0.1,94089216,892665856,94928896,893243392,10344933,350749,1882,19,0,352256,3,43,/home/joba/PycharmProjects/IWD_graph_analysis/work/32/949079118e83bb6a2f63957db43c2b,-,-,26
360,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,3f/2b8f9a,231042,extractTroughTransects,-,extractTroughTransects (28),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,21457,21042,-,103.2,0.1,98549760,897224704,99991552,898494464,10421039,934334,1900,28,0,937984,2,245,/home/joba/PycharmProjects/IWD_graph_analysis/work/3f/2b8f9a877f85907fdd070762b7dd8d,-,-,28
352,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,70/0939b3,221133,extractTroughTransects,-,extractTroughTransects (20),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,82531,82103,-,101.1,0.2,125845504,925868032,126889984,925921280,10982679,3574809,2038,68,0,3575808,6,340,/home/joba/PycharmProjects/IWD_graph_analysis/work/70/0939b360c6ba8b8bd783585af61c97,-,-,20
356,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,de/f7ebd1,226907,extractTroughTransects,-,extractTroughTransects (24),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,48627,48214,-,101.8,0.2,110268416,909418496,112103424,910684160,10686827,2090523,1965,45,0,2093056,5,165,/home/joba/PycharmProjects/IWD_graph_analysis/work/de/f7ebd1a44fb746c928d7f855a9ca0e,-,-,24
368,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,50/f17253,239166,extractTroughTransects,-,extractTroughTransects (36),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,12137,11707,-,106.0,0.1,94638080,893304832,96210944,894574592,10370738,502376,1888,21,0,503808,3,52,/home/joba/PycharmProjects/IWD_graph_analysis/work/50/f17253651ebfd44f8fa6f85fd6109c,-,-,36
367,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,53/42881d,237581,extractTroughTransects,-,extractTroughTransects (35),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,21115,20721,-,103.4,0.1,98422784,896995328,102162432,900722688,10446621,867139,1906,27,0,868352,4,81,/home/joba/PycharmProjects/IWD_graph_analysis/work/53/42881dbec3eda238e09975b8bd1286,-,-,35
365,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,dc/5212fb,235728,extractTroughTransects,-,extractTroughTransects (33),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,39490,39051,-,102.0,0.2,106110976,905801728,107020288,905854976,10594625,1716230,1943,40,0,1716224,4,166,/home/joba/PycharmProjects/IWD_graph_analysis/work/dc/5212fb08591c53f421ea1ca106fa54,-,-,33
369,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,7f/4cf5f0,241214,extractTroughTransects,-,extractTroughTransects (37),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,16578,16145,-,104.5,0.1,96112640,895279104,98140160,896548864,10391983,684984,1893,24,0,688128,4,51,/home/joba/PycharmProjects/IWD_graph_analysis/work/7f/4cf5f0255f24a71fce1ee3377b2113,-,-,37
373,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,98/f9bed5,244480,extractTroughTransects,-,extractTroughTransects (41),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,2624,2215,-,126.9,0.1,91619328,890482688,92106752,890798080,10292348,83193,1869,15,0,86016,4,26,/home/joba/PycharmProjects/IWD_graph_analysis/work/98/f9bed57cdf4d9256fb5393411592a3,-,-,41
366,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,ba/232f99,236949,extractTroughTransects,-,extractTroughTransects (34),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,40636,40217,-,102.1,0.2,107126784,906080256,107520000,906133504,10597031,1744893,1943,40,0,1744896,5,140,/home/joba/PycharmProjects/IWD_graph_analysis/work/ba/232f99c394ab33d27119ac1787f1d6,-,-,34
372,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,17/1a5028,244030,extractTroughTransects,-,extractTroughTransects (40),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,9015,8564,-,108.5,0.1,93605888,892928000,94199808,892981248,10334435,317860,1880,18,0,319488,5,65,/home/joba/PycharmProjects/IWD_graph_analysis/work/17/1a5028c82a0e2eed57e9062208ff35,-,-,40
361,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,20/0616d6,231509,extractTroughTransects,-,extractTroughTransects (29),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,69885,69467,-,101.3,0.2,117731328,917159936,119566336,918425600,10837931,2938104,2003,58,0,2940928,2,225,/home/joba/PycharmProjects/IWD_graph_analysis/work/20/0616d6a47f6cea7688e7f107865dbe,-,-,29
363,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,ef/97db59,235279,extractTroughTransects,-,extractTroughTransects (31),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,50738,50328,-,101.7,0.2,110186496,910106624,111104000,910159872,10674125,2121027,1962,46,0,2121728,5,300,/home/joba/PycharmProjects/IWD_graph_analysis/work/ef/97db5965046f89a23cff40febf82ee,-,-,31
374,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,62/c6ee77,245155,extractTroughTransects,-,extractTroughTransects (42),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,11012,10606,-,106.7,0.1,93474816,893222912,95289344,894095360,10347100,413336,1882,20,0,413696,4,85,/home/joba/PycharmProjects/IWD_graph_analysis/work/62/c6ee77964477b8988b76ba68b1cbe9,-,-,42
359,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,8e/6dbb7c,229999,extractTroughTransects,-,extractTroughTransects (27),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,87944,87534,-,101.2,0.2,128520192,928210944,129568768,928264192,11053009,3734794,2055,70,0,3735552,2,332,/home/joba/PycharmProjects/IWD_graph_analysis/work/8e/6dbb7c697237814c8f11aee2457311,-,-,27
376,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,52/cfda73,246621,extractTroughTransects,-,extractTroughTransects (44),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,14885,14463,-,104.6,0.1,94347264,894533632,95526912,894586880,10387234,596249,1892,23,0,598016,2,74,/home/joba/PycharmProjects/IWD_graph_analysis/work/52/cfda73b247e5b3bcf76c10909d7d19,-,-,44
375,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,6c/e78096,245578,extractTroughTransects,-,extractTroughTransects (43),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,30726,30316,-,102.6,0.1,100024320,899182592,102252544,900878336,10514473,1246528,1923,33,0,1249280,3,134,/home/joba/PycharmProjects/IWD_graph_analysis/work/6c/e78096b7c005909416d144a9b85735,-,-,43
386,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,16/f71722,257012,extractTroughTransects,-,extractTroughTransects (54),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,789,343,-,288.6,0.0,11665408,17063936,11665408,17117184,9064298,212,1567,14,0,4096,1,1,/home/joba/PycharmProjects/IWD_graph_analysis/work/16/f7172236b30ecbad837eaaf55d7882,-,-,54
378,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,2b/8878ea,247010,extractTroughTransects,-,extractTroughTransects (46),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,80303,79868,-,101.3,0.2,123400192,922144768,125628416,924131328,10940910,3513333,2028,67,0,3514368,5,264,/home/joba/PycharmProjects/IWD_graph_analysis/work/2b/8878eac03b9cf793b72552308e3618,-,-,46
377,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,88/07ae42,246870,extractTroughTransects,-,extractTroughTransects (45),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,90917,90494,-,100.9,0.2,129073152,928788480,129990656,928841728,11067821,3995932,2058,74,0,4009984,2,421,/home/joba/PycharmProjects/IWD_graph_analysis/work/88/07ae4289a1419e9ef783c77c786fc3,-,-,45
380,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,37/e880dd,250723,extractTroughTransects,-,extractTroughTransects (48),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,82224,81811,-,101.2,0.2,127123456,926674944,128040960,926728192,10993301,3591100,2040,68,0,3592192,5,233,/home/joba/PycharmProjects/IWD_graph_analysis/work/37/e880dd1eac2f499df5aa240bc7d09f,-,-,48
379,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,00/c07bf1,248675,extractTroughTransects,-,extractTroughTransects (47),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,93776,93347,-,101.1,0.2,131170304,930099200,133394432,932061184,11113316,4129658,2070,76,0,4132864,4,380,/home/joba/PycharmProjects/IWD_graph_analysis/work/00/c07bf1eddae7d023682809210f7e81,-,-,47
389,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,df/14674f,261856,extractTroughTransects,-,extractTroughTransects (57),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,28845,28440,-,102.9,0.1,101163008,900550656,101949440,900603904,10500822,1144821,1920,31,0,1146880,4,77,/home/joba/PycharmProjects/IWD_graph_analysis/work/df/14674fcabf98fb68838f6c77f00de0,-,-,57
384,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,33/e60724,256389,extractTroughTransects,-,extractTroughTransects (52),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,61792,61387,-,101.5,0.2,117125120,916066304,117518336,916119552,10770926,2591993,1985,53,0,2592768,7,467,/home/joba/PycharmProjects/IWD_graph_analysis/work/33/e60724ff2507634a2cdf3c6177b353,-,-,52
387,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,a0/96e97d,257299,extractTroughTransects,-,extractTroughTransects (55),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,62565,62129,-,101.4,0.2,115941376,915517440,118169600,916783104,10797191,2686429,1992,54,0,2686976,3,153,/home/joba/PycharmProjects/IWD_graph_analysis/work/a0/96e97d00bf6aa03330d815ce6ad0a8,-,-,55
391,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,bd/f70de7,263959,extractTroughTransects,-,extractTroughTransects (59),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,35543,35148,-,102.3,0.2,103022592,902279168,103546880,902332416,10543204,1356658,1930,34,0,1359872,4,197,/home/joba/PycharmProjects/IWD_graph_analysis/work/bd/f70de7407407c472d628a38f46c885,-,-,59
400,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,07/0f0c37,272942,extractTroughTransects,-,extractTroughTransects (68),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,15030,14619,-,104.7,0.1,94388224,893493248,95711232,894361600,10392266,546017,1894,22,0,548864,2,67,/home/joba/PycharmProjects/IWD_graph_analysis/work/07/0f0c3750cdd4ea87d181970e3040a7,-,-,68
401,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,e0/c7107e,273521,extractTroughTransects,-,extractTroughTransects (69),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,16292,15896,-,104.4,0.1,96256000,895287296,98222080,896557056,10386431,705862,1892,24,0,708608,3,65,/home/joba/PycharmProjects/IWD_graph_analysis/work/e0/c7107ec862d38dd0c99ae306723fc0,-,-,69
393,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,ad/5ea6d6,265255,extractTroughTransects,-,extractTroughTransects (61),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,62370,61958,-,101.3,0.2,116695040,916062208,117219328,916115456,10784694,2576853,1989,53,0,2580480,4,193,/home/joba/PycharmProjects/IWD_graph_analysis/work/ad/5ea6d6cba6ec14f408a50ccc0d7eb9,-,-,61
403,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,dc/673bd2,276390,extractTroughTransects,-,extractTroughTransects (71),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,18352,17948,-,104.1,0.1,96464896,895135744,98250752,897097728,10418334,796684,1900,26,0,798720,8,64,/home/joba/PycharmProjects/IWD_graph_analysis/work/dc/673bd25613d6cc7a115419a8e676f1,-,-,71
406,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,3f/b00bde,279029,extractTroughTransects,-,extractTroughTransects (74),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,13970,13557,-,104.7,0.1,95432704,894013440,96616448,894881792,10386434,612469,1892,23,0,614400,4,49,/home/joba/PycharmProjects/IWD_graph_analysis/work/3f/b00bdea00f19d139e6b41e111b4cb5,-,-,74
399,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,cb/9d660c,272030,extractTroughTransects,-,extractTroughTransects (67),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,53095,52680,-,101.7,0.2,112922624,912384000,115150848,913653760,10716271,2264746,1973,48,0,2265088,6,137,/home/joba/PycharmProjects/IWD_graph_analysis/work/cb/9d660c8b6fee4e202fac4c1b082417,-,-,67
407,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,c9/f02542,280613,extractTroughTransects,-,extractTroughTransects (75),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,15124,14722,-,104.8,0.1,93429760,893362176,95657984,894631936,10372577,625835,1889,23,0,626688,4,68,/home/joba/PycharmProjects/IWD_graph_analysis/work/c9/f02542dd4e4a23d00454d1939dc933,-,-,75
408,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,65/705969,281957,extractTroughTransects,-,extractTroughTransects (76),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,48659,48255,-,101.6,0.2,109744128,908939264,111710208,910204928,10662724,2117570,1959,46,0,2117632,3,192,/home/joba/PycharmProjects/IWD_graph_analysis/work/65/70596903d604ccab580d8f811a09d5,-,-,76
415,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,60/8414eb,290365,extractTroughTransects,-,extractTroughTransects (83),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,9063,8660,-,107.8,0.1,94433280,893472768,95121408,893526016,10340487,353932,1881,19,0,356352,4,60,/home/joba/PycharmProjects/IWD_graph_analysis/work/60/8414eb43bb79adbd7a80146cfd5f19,-,-,83
410,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,9d/2be99d,283339,extractTroughTransects,-,extractTroughTransects (78),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,72709,72309,-,101.2,0.2,121810944,921141248,122335232,921194496,10867874,3127678,2009,61,0,3129344,3,429,/home/joba/PycharmProjects/IWD_graph_analysis/work/9d/2be99d8298b82c6249dc4cab2ef612,-,-,78
417,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,f1/125755,292536,extractTroughTransects,-,extractTroughTransects (85),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,45335,44919,-,101.9,0.2,107360256,906256384,109588480,907943936,10650301,1881604,1956,42,0,1884160,3,223,/home/joba/PycharmProjects/IWD_graph_analysis/work/f1/1257555d353cf55b43701e56f19faf,-,-,85
425,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,ae/85982d,299097,extractTroughTransects,-,extractTroughTransects (93),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,29386,28981,-,102.7,0.1,100827136,899891200,102924288,901156864,10505978,1251974,1922,33,0,1253376,5,116,/home/joba/PycharmProjects/IWD_graph_analysis/work/ae/85982d0df82a242d9ea2e8fb848c17,-,-,93
432,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,1c/0d96a6,306183,extractTroughTransects,-,extractTroughTransects (100),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,30374,29964,-,102.6,0.2,103018496,901652480,103018496,901705728,10519967,1313851,1925,34,0,1314816,3,138,/home/joba/PycharmProjects/IWD_graph_analysis/work/1c/0d96a6ded8178858c5a6317f7883eb,-,-,100
424,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,a0/47dfad,298496,extractTroughTransects,-,extractTroughTransects (92),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,82936,82501,-,101.3,0.2,124567552,923213824,126795776,925696000,10962247,3587432,2033,68,0,3588096,3,295,/home/joba/PycharmProjects/IWD_graph_analysis/work/a0/47dfadf6db993ab3a7093b07d5b9b3,-,-,92
442,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,b1/67a600,316902,extractTroughTransects,-,extractTroughTransects (110),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,37157,36745,-,102.1,0.2,105902080,905277440,106557440,905330688,10557762,1562476,1934,37,0,1564672,3,126,/home/joba/PycharmProjects/IWD_graph_analysis/work/b1/67a600599ed8e08347ce8c24cadba4,-,-,110
436,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,d0/ebc408,310507,extractTroughTransects,-,extractTroughTransects (104),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,76635,76204,-,101.3,0.2,121552896,920084480,138842112,937365504,10906052,3234252,2019,63,0,3235840,4,285,/home/joba/PycharmProjects/IWD_graph_analysis/work/d0/ebc408fabbb62e831fb0dcdb6b1ccc,-,-,104
445,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,b2/640d33,320731,extractTroughTransects,-,extractTroughTransects (113),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,29223,28815,-,102.6,0.1,101310464,901140480,102490112,901193728,10494770,1224306,1919,32,0,1224704,7,90,/home/joba/PycharmProjects/IWD_graph_analysis/work/b2/640d337f8c43199933a0470769e3d0,-,-,113
438,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,f4/c7f6b0,312895,extractTroughTransects,-,extractTroughTransects (106),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,74737,74347,-,101.3,0.2,124416000,922738688,124416000,922791936,10908654,3361391,2020,65,0,3362816,5,309,/home/joba/PycharmProjects/IWD_graph_analysis/work/f4/c7f6b0e1bec4f50b562f03b43b9bbd,-,-,106
469,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,1c/504f72,347557,extractTroughTransects,-,extractTroughTransects (137),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,8495,8085,-,108.3,0.1,92884992,892141568,94146560,892981248,10336122,312887,1879,18,0,315392,3,33,/home/joba/PycharmProjects/IWD_graph_analysis/work/1c/504f729e589846379e114b0e2379fd,-,-,137
461,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,04/4151e3,339054,extractTroughTransects,-,extractTroughTransects (129),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,65654,65214,-,101.3,0.2,116895744,916226048,119123968,917491712,10817627,2908641,1997,58,0,2912256,5,250,/home/joba/PycharmProjects/IWD_graph_analysis/work/04/4151e333a825d69f39602c18a5550e,-,-,129
473,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,b5/830afd,353151,extractTroughTransects,-,extractTroughTransects (141),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,936,516,-,209.1,0.0,12320768,17461248,12320768,17514496,10277416,7324,1866,14,0,8192,1,2,/home/joba/PycharmProjects/IWD_graph_analysis/work/b5/830afdc46bf421ff907e4ab8601786,-,-,141
460,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,c8/de1479,338163,extractTroughTransects,-,extractTroughTransects (128),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,106862,106428,-,101.0,0.2,136290304,935493632,137076736,935546880,11198988,4586749,2090,83,0,4587520,3,366,/home/joba/PycharmProjects/IWD_graph_analysis/work/c8/de14799ae8c0b77a3a09a062f057fb,-,-,128
478,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,75/291f07,357988,extractTroughTransects,-,extractTroughTransects (146),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,33401,32987,-,102.1,0.2,103858176,902918144,105693184,904183808,10561947,1425324,1934,35,0,1425408,5,289,/home/joba/PycharmProjects/IWD_graph_analysis/work/75/291f079266f49d3363315aec0f7a6f,-,-,146
482,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,2e/0592e1,363408,extractTroughTransects,-,extractTroughTransects (150),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,2416,2013,-,132.5,0.1,89972736,889036800,91938816,890306560,10288304,70818,1868,15,0,73728,5,9,/home/joba/PycharmProjects/IWD_graph_analysis/work/2e/0592e1e81b5302ae75b5c529b93025,-,-,150
481,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,e2/076cb5,362499,extractTroughTransects,-,extractTroughTransects (149),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,18100,17692,-,104.0,0.1,97865728,896471040,97865728,896524288,10409609,749480,1897,25,0,749568,3,95,/home/joba/PycharmProjects/IWD_graph_analysis/work/e2/076cb5bb8439cae8e61585e917dfdb,-,-,149
483,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,d8/3485a6,364093,extractTroughTransects,-,extractTroughTransects (151),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,19457,19057,-,103.7,0.1,95793152,894611456,98021376,896311296,10403240,790390,1896,26,0,790528,3,103,/home/joba/PycharmProjects/IWD_graph_analysis/work/d8/3485a60922e30bf0372ff3f6ea3623,-,-,151
475,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,ef/e05559,354216,extractTroughTransects,-,extractTroughTransects (143),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,88839,88407,-,101.1,0.2,128344064,928124928,130441216,929394688,11025079,3910200,2048,73,0,3911680,6,379,/home/joba/PycharmProjects/IWD_graph_analysis/work/ef/e0555934deb4bab069c45796b8d83d,-,-,143
474,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,8b/445891,353499,extractTroughTransects,-,extractTroughTransects (142),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,95057,94663,-,101.0,0.2,130101248,929775616,131936256,931041280,11090249,4151644,2064,77,0,4153344,4,396,/home/joba/PycharmProjects/IWD_graph_analysis/work/8b/445891ee13165619a20fdaf11e9d6f,-,-,142
480,-,AMD Ryzen 7 PRO 7840U w/ Radeon 780M Graphics,fc/661bf7,361153,extractTroughTransects,-,extractTroughTransects (148),COMPLETED,0,-,fondahub/iwd:latest,2,-,-,314572800,1,1716830000000.0,1716830000000.0,1716830000000.0,78340,77928,-,101.2,0.2,123301888,924581888,125530112,924635136,10944574,3504347,2028,67,0,3506176,6,421,/home/joba/PycharmProjects/IWD_graph_analysis/work/fc/661bf76d661b11965e0708a11b7047,-,-,148
