task_id,hostname,cpu_model,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,perc_cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,aoi_num
26,-,AMD EPYC 7282 16-Core Processor,47/1bb25d,nf-471bb25d6509b406bca07e2cc4fcfd8c-0f302,demToGraph,-,demToGraph (26),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,7704,6094,-,183.8,0.2,290197504,2946822144,290201600,3462135808,30916214,2848863,5208,132,0,2936832,26,873,/app/results/joba/work/47/1bb25d6509b406bca07e2cc4fcfd8c,-,-,26
29,-,AMD EPYC 7282 16-Core Processor,28/17d407,nf-2817d4075c386d6d096e653a1dcf0b0c-f86ea,demToGraph,-,demToGraph (29),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,7412,5987,-,173.1,0.2,289665024,2946818048,289673216,3462135808,30916438,2508939,5208,123,0,2596864,21,495,/app/results/joba/work/28/17d4075c386d6d096e653a1dcf0b0c,-,-,29
24,-,AMD EPYC 7282 16-Core Processor,44/6551e6,nf-446551e65b8ddb23584f543f8af6d7c9-d00bc,demToGraph,-,demToGraph (24),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,9673,6021,-,192.9,0.2,290021376,2946809856,290029568,3462135808,30901050,2863843,5205,132,0,2945024,39,518,/app/results/joba/work/44/6551e65b8ddb23584f543f8af6d7c9,-,-,24
7,-,AMD EPYC 7282 16-Core Processor,05/479189,nf-054791894143a94867236e870346b68f-e91e8,demToGraph,-,demToGraph (7),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,10612,6073,-,180.4,0.2,289402880,2947096576,289411072,3462139904,30901012,2963017,5205,132,0,3047424,31,508,/app/results/joba/work/05/4791894143a94867236e870346b68f,-,-,7
27,-,AMD EPYC 7282 16-Core Processor,b9/b9a5f1,nf-b9b9a5f1cd71432c6505b51e3fa2accd-d99f5,demToGraph,-,demToGraph (27),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,11532,5758,-,152.3,0.2,291151872,2948521984,291160064,3462135808,30912213,2060942,5208,110,0,2146304,30,525,/app/results/joba/work/b9/b9a5f1cd71432c6505b51e3fa2accd,-,-,27
17,-,AMD EPYC 7282 16-Core Processor,cf/21aca2,nf-cf21aca225c1d095e7acdfcf56bb0d2c-b34b3,demToGraph,-,demToGraph (17),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,9442,5916,-,189.9,0.2,289812480,2947760128,289820672,3462135808,30916265,2774791,5208,130,0,2859008,40,515,/app/results/joba/work/cf/21aca225c1d095e7acdfcf56bb0d2c,-,-,17
4,-,AMD EPYC 7282 16-Core Processor,57/33a489,nf-5733a489d04be7bde6ab6ab4c4b26cbb-06f45,demToGraph,-,demToGraph (4),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,9331,6599,-,179.3,0.2,310820864,2970501120,310829056,3462135808,30901013,3339492,5205,132,0,3420160,45,609,/app/results/joba/work/57/33a489d04be7bde6ab6ab4c4b26cbb,-,-,4
9,-,AMD EPYC 7282 16-Core Processor,81/af8d8b,nf-81af8d8b1c73936107aa32c499a74eaf-bfa37,demToGraph,-,demToGraph (9),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,10249,6534,-,179.7,0.2,311668736,2971897856,311676928,3462139904,30900785,3373681,5206,132,0,3457024,41,628,/app/results/joba/work/81/af8d8b1c73936107aa32c499a74eaf,-,-,9
11,-,AMD EPYC 7282 16-Core Processor,2c/7a04f2,nf-2c7a04f25b611db851c72426d43e4e0b-98711,demToGraph,-,demToGraph (11),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,11140,6297,-,165.9,0.2,289406976,2946818048,289411072,3462135808,30900967,3029338,5205,132,0,3112960,29,512,/app/results/joba/work/2c/7a04f25b611db851c72426d43e4e0b,-,-,11
20,-,AMD EPYC 7282 16-Core Processor,65/be46b8,nf-65be46b86d841afb3b56f3599618e1d9-a5477,demToGraph,-,demToGraph (20),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,11112,6382,-,164.6,0.2,297861120,2958274560,301297664,3462135808,30900470,3064665,5205,132,0,3145728,33,623,/app/results/joba/work/65/be46b86d841afb3b56f3599618e1d9,-,-,20
28,-,AMD EPYC 7282 16-Core Processor,e4/3afd1c,nf-e43afd1cf3d63a79aec461a91232835f-05cd8,demToGraph,-,demToGraph (28),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,10008,6148,-,186.7,0.2,289746944,2946871296,289755136,3462135808,30901050,2975340,5205,132,0,3059712,29,529,/app/results/joba/work/e4/3afd1cf3d63a79aec461a91232835f,-,-,28
31,-,AMD EPYC 7282 16-Core Processor,26/a99ab9,nf-26a99ab9f93af6012a2f30ea21365898-f61c5,demToGraph,-,demToGraph (31),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,13982,6351,-,169.9,0.2,299900928,2959847424,307249152,3462139904,30900955,3230081,5205,132,0,3313664,34,646,/app/results/joba/work/26/a99ab9f93af6012a2f30ea21365898,-,-,31
33,-,AMD EPYC 7282 16-Core Processor,36/6e2070,nf-366e20707aa159c966affe1bd16f8156-0472c,demToGraph,-,demToGraph (33),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,10878,6410,-,177.6,0.2,301891584,2961453056,308973568,3462135808,30901013,3265913,5205,132,0,3350528,32,598,/app/results/joba/work/36/6e20707aa159c966affe1bd16f8156,-,-,33
34,-,AMD EPYC 7282 16-Core Processor,3e/a3d95d,nf-3ea3d95d82fc639799001b06a5c8eeb1-fda66,demToGraph,-,demToGraph (34),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,8849,5755,-,191.4,0.2,293134336,2951135232,293142528,3462135808,30900357,2858273,5205,132,0,2940928,42,511,/app/results/joba/work/3e/a3d95d82fc639799001b06a5c8eeb1,-,-,34
37,-,AMD EPYC 7282 16-Core Processor,96/917537,nf-96917537a79897221ec4b818dba64759-54bf1,demToGraph,-,demToGraph (37),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,13798,6135,-,191.1,0.2,290025472,2946957312,290029568,3462135808,30900928,2973613,5205,132,0,3059712,39,552,/app/results/joba/work/96/917537a79897221ec4b818dba64759,-,-,37
36,-,AMD EPYC 7282 16-Core Processor,aa/5e2585,nf-aa5e258556165c3b1d820dc682d42a9d-ad3bc,demToGraph,-,demToGraph (36),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,11771,6588,-,152.6,0.2,314093568,2974216192,314101760,3462135808,30900787,3439307,5206,132,0,3522560,30,671,/app/results/joba/work/aa/5e258556165c3b1d820dc682d42a9d,-,-,36
41,-,AMD EPYC 7282 16-Core Processor,73/de8ff5,nf-73de8ff5521f64ba4a8c304fd1e17da8-48a4d,demToGraph,-,demToGraph (41),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,10673,6658,-,177.7,0.2,316940288,2976907264,316944384,3462135808,30900785,3514571,5206,132,0,3596288,30,639,/app/results/joba/work/73/de8ff5521f64ba4a8c304fd1e17da8,-,-,41
42,-,AMD EPYC 7282 16-Core Processor,27/8080b5,nf-278080b5b18687070eec162ea07ba83a-24d35,demToGraph,-,demToGraph (42),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,8650,6338,-,188.8,0.2,295743488,2955403264,301043712,3462135808,30900956,2929675,5205,132,0,3010560,43,648,/app/results/joba/work/27/8080b5b18687070eec162ea07ba83a,-,-,42
43,-,AMD EPYC 7282 16-Core Processor,3d/b8587e,nf-3db8587e33bc932c7ae4581c82d60988-35b3c,demToGraph,-,demToGraph (43),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,12626,6531,-,147.9,0.2,317255680,2977112064,317259776,3462139904,30901013,3531467,5205,132,0,3612672,33,613,/app/results/joba/work/3d/b8587e33bc932c7ae4581c82d60988,-,-,43
45,-,AMD EPYC 7282 16-Core Processor,33/b2f708,nf-33b2f708ec37271aa72c4e14b9aa496e-5591c,demToGraph,-,demToGraph (45),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,13602,5907,-,160.9,0.2,291586048,2948321280,291594240,3462139904,30900965,2850862,5205,132,0,2932736,30,531,/app/results/joba/work/33/b2f708ec37271aa72c4e14b9aa496e,-,-,45
44,-,AMD EPYC 7282 16-Core Processor,b0/87404b,nf-b087404bbb8009b7e1849956b02170d4-1a11a,demToGraph,-,demToGraph (44),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,9575,6060,-,173.8,0.2,290656256,2948124672,290664448,3462139904,30900739,2953530,5205,132,0,3035136,21,541,/app/results/joba/work/b0/87404bbb8009b7e1849956b02170d4,-,-,44
47,-,AMD EPYC 7282 16-Core Processor,29/da4f65,nf-29da4f6519d0907fe42b49d98ad79c62-f0df6,demToGraph,-,demToGraph (47),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,9527,5993,-,177.8,0.2,292417536,2949357568,292425728,3462139904,30900356,2952560,5205,132,0,3035136,30,516,/app/results/joba/work/29/da4f6519d0907fe42b49d98ad79c62,-,-,47
48,-,AMD EPYC 7282 16-Core Processor,e3/093b36,nf-e3093b36840f3da256e4829fe14a97b0-c82e9,demToGraph,-,demToGraph (48),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,12501,6773,-,151.0,0.2,316596224,2974007296,316604416,3462135808,30900469,3666600,5205,132,0,3747840,31,625,/app/results/joba/work/e3/093b36840f3da256e4829fe14a97b0,-,-,48
52,-,AMD EPYC 7282 16-Core Processor,ac/dfef30,nf-acdfef302056ca2b2c294fe2ae46d0a7-9dbd1,demToGraph,-,demToGraph (52),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,12402,5838,-,173.9,0.2,290922496,2947735552,290930688,3462135808,30915911,2737576,5209,130,0,2822144,40,538,/app/results/joba/work/ac/dfef302056ca2b2c294fe2ae46d0a7,-,-,52
54,-,AMD EPYC 7282 16-Core Processor,97/f0d1c6,nf-97f0d1c6f85b0571c9bcf83b153db9f0-719c5,demToGraph,-,demToGraph (54),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,11349,6390,-,170.2,0.2,298332160,2958499840,302010368,3462135808,30900956,3069129,5205,132,0,3149824,29,649,/app/results/joba/work/97/f0d1c6f85b0571c9bcf83b153db9f0,-,-,54
55,-,AMD EPYC 7282 16-Core Processor,13/06ebf1,nf-1306ebf16186f785ec2526e0bde39e0a-2154f,demToGraph,-,demToGraph (55),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,12326,6255,-,180.1,0.2,289333248,2946969600,289341440,3462135808,30900355,3183998,5205,132,0,3264512,32,569,/app/results/joba/work/13/06ebf16186f785ec2526e0bde39e0a,-,-,55
57,-,AMD EPYC 7282 16-Core Processor,aa/840dd7,nf-aa840dd7b7241a85dc537938f865a421-f194c,demToGraph,-,demToGraph (57),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,10303,6440,-,182.9,0.2,300572672,2960588800,305819648,3462135808,30900968,3183907,5205,132,0,3268608,35,644,/app/results/joba/work/aa/840dd7b7241a85dc537938f865a421,-,-,57
61,-,AMD EPYC 7282 16-Core Processor,a9/b0a747,nf-a9b0a747d7aad47ac686eaaf11c8abf8-4b82e,demToGraph,-,demToGraph (61),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,14192,6232,-,158.6,0.2,289525760,2946830336,289533952,3462135808,30901012,3141774,5205,132,0,3223552,36,517,/app/results/joba/work/a9/b0a747d7aad47ac686eaaf11c8abf8,-,-,61
67,-,AMD EPYC 7282 16-Core Processor,44/84c74c,nf-4484c74ccd9b7af7408429a2805c8078-234f4,demToGraph,-,demToGraph (67),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,11038,6175,-,162.6,0.2,290902016,2948075520,290910208,3462135808,30900740,3226757,5205,132,0,3309568,23,516,/app/results/joba/work/44/84c74ccd9b7af7408429a2805c8078,-,-,67
74,-,AMD EPYC 7282 16-Core Processor,81/ccc5a5,nf-81ccc5a5316c408fbed767752fb9ca8e-fcc31,demToGraph,-,demToGraph (74),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,11837,6521,-,168.8,0.2,312995840,2972348416,313004032,3462135808,30901050,3372840,5205,132,0,3457024,31,646,/app/results/joba/work/81/ccc5a5316c408fbed767752fb9ca8e,-,-,74
75,-,AMD EPYC 7282 16-Core Processor,90/aec790,nf-90aec7906d9cff2ddf45a5c4ca190d06-ee9da,demToGraph,-,demToGraph (75),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,13735,5972,-,165.6,0.2,289533952,2946809856,289542144,3462135808,30900965,2814751,5205,132,0,2895872,29,530,/app/results/joba/work/90/aec7906d9cff2ddf45a5c4ca190d06,-,-,75
76,-,AMD EPYC 7282 16-Core Processor,6b/7f3e0d,nf-6b7f3e0d0f7e624d55badcc64ddffe25-b9d62,demToGraph,-,demToGraph (76),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,12715,5995,-,152.4,0.2,290242560,2946965504,290250752,3462139904,30901012,2870865,5205,132,0,2953216,35,577,/app/results/joba/work/6b/7f3e0d0f7e624d55badcc64ddffe25,-,-,76
83,-,AMD EPYC 7282 16-Core Processor,88/ef654f,nf-88ef654f48d84f959b0dd62c24826472-5533c,demToGraph,-,demToGraph (83),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,10602,6206,-,150.8,0.2,289939456,2947227648,289943552,3462135808,30901050,3151717,5205,132,0,3235840,29,566,/app/results/joba/work/88/ef654f48d84f959b0dd62c24826472,-,-,83
92,-,AMD EPYC 7282 16-Core Processor,5c/5d2c86,nf-5c5d2c869dc5fa4ca6fb6cc27ab57234-211c4,demToGraph,-,demToGraph (92),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,12400,5829,-,141.5,0.2,291246080,2948579328,291254272,3462135808,30916993,1625090,5209,98,0,1712128,30,532,/app/results/joba/work/5c/5d2c869dc5fa4ca6fb6cc27ab57234,-,-,92
93,-,AMD EPYC 7282 16-Core Processor,0d/79dbe4,nf-0d79dbe41dddb7ae25067156204650af-3f4e7,demToGraph,-,demToGraph (93),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,13353,5978,-,157.2,0.2,292630528,2949361664,292638720,3462135808,30901015,2988223,5205,132,0,3072000,33,570,/app/results/joba/work/0d/79dbe41dddb7ae25067156204650af,-,-,93
100,-,AMD EPYC 7282 16-Core Processor,40/b56cf9,nf-40b56cf97c160b1a707bec836580ecdf-6560c,demToGraph,-,demToGraph (100),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,11222,6511,-,156.5,0.2,314458112,2974031872,314466304,3462135808,30901013,3431335,5205,132,0,3514368,32,608,/app/results/joba/work/40/b56cf97c160b1a707bec836580ecdf,-,-,100
104,-,AMD EPYC 7282 16-Core Processor,e9/cc0a84,nf-e9cc0a84f9d50a17ff23cf06af192eb7-20d2a,demToGraph,-,demToGraph (104),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,7227,5970,-,155.1,0.2,290082816,2946805760,290091008,3462139904,30917543,2794755,5208,131,0,2879488,35,502,/app/results/joba/work/e9/cc0a84f9d50a17ff23cf06af192eb7,-,-,104
10,-,AMD EPYC 7282 16-Core Processor,f2/cf3428,nf-f2cf34281acf5e86da6ac9f347fc2a5b-44c86,demToGraph,-,demToGraph (10),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,14823,6266,-,161.3,0.2,289927168,2946818048,289931264,3462139904,30900965,3138609,5205,132,0,3219456,31,626,/app/results/joba/work/f2/cf34281acf5e86da6ac9f347fc2a5b,-,-,10
16,-,AMD EPYC 7282 16-Core Processor,88/f8f783,nf-88f8f783eedff94b21312069f718eb57-1ba94,demToGraph,-,demToGraph (16),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,15470,6647,-,158.2,0.2,314773504,2974560256,314781696,3462135808,30900469,3450337,5205,132,0,3530752,32,686,/app/results/joba/work/88/f8f783eedff94b21312069f718eb57,-,-,16
6,-,AMD EPYC 7282 16-Core Processor,fa/d83a8a,nf-fad83a8a2ee194d4b6203e65d9e3afbd-77644,demToGraph,-,demToGraph (6),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,16359,6111,-,188.0,0.2,293593088,2951098368,293601280,3462135808,30900568,3278168,5205,132,0,3358720,39,533,/app/results/joba/work/fa/d83a8a2ee194d4b6203e65d9e3afbd,-,-,6
3,-,AMD EPYC 7282 16-Core Processor,ba/4f62ed,nf-ba4f62ed50057b593acaab670e330197-a3450,demToGraph,-,demToGraph (3),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,15224,6531,-,157.9,0.2,309796864,2969313280,309805056,3462139904,30900957,3296227,5205,132,0,3379200,33,879,/app/results/joba/work/ba/4f62ed50057b593acaab670e330197,-,-,3
21,-,AMD EPYC 7282 16-Core Processor,50/974329,nf-509743291addd10f57c479a18060f123-929eb,demToGraph,-,demToGraph (21),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,16958,6290,-,164.3,0.2,289013760,2946998272,300195840,3462135808,30900981,2899720,5205,132,0,2981888,35,635,/app/results/joba/work/50/9743291addd10f57c479a18060f123,-,-,21
35,-,AMD EPYC 7282 16-Core Processor,a5/5507df,nf-a55507dfa0e31e7b6cb4f732865c68a3-5f432,demToGraph,-,demToGraph (35),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,14824,6117,-,137.3,0.2,292257792,2949885952,292265984,3462135808,30901049,3207297,5205,132,0,3289088,28,535,/app/results/joba/work/a5/5507dfa0e31e7b6cb4f732865c68a3,-,-,35
68,-,AMD EPYC 7282 16-Core Processor,1e/3e2659,nf-1e3e2659ce6ae8486b2495ac32ea6770-1dd95,demToGraph,-,demToGraph (68),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,17015,6398,-,160.0,0.2,298405888,2958811136,301821952,3462135808,30900926,3085019,5205,132,0,3166208,32,608,/app/results/joba/work/1e/3e2659ce6ae8486b2495ac32ea6770,-,-,68
69,-,AMD EPYC 7282 16-Core Processor,49/920237,nf-4992023783760315fb247d797c49c050-e0823,demToGraph,-,demToGraph (69),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,15982,7076,-,146.7,0.2,313241600,2969874432,313245696,3462135808,30900966,3752570,5205,132,0,3833856,30,641,/app/results/joba/work/49/92023783760315fb247d797c49c050,-,-,69
78,-,AMD EPYC 7282 16-Core Processor,be/aeaad4,nf-beaeaad463b64bdacb0d117244d64989-0df87,demToGraph,-,demToGraph (78),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,14671,6651,-,158.8,0.2,313712640,2973761536,313720832,3462135808,30900470,3420517,5205,132,0,3502080,32,662,/app/results/joba/work/be/aeaad463b64bdacb0d117244d64989,-,-,78
19,-,AMD EPYC 7282 16-Core Processor,ef/064a62,nf-ef064a62ffeb59dc23dd2772c06c4ce5-3c953,demToGraph,-,demToGraph (19),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,21641,6233,-,164.1,0.2,289107968,2946842624,289116160,3462135808,30900567,3128897,5205,132,0,3211264,30,529,/app/results/joba/work/ef/064a62ffeb59dc23dd2772c06c4ce5,-,-,19
1,-,AMD EPYC 7282 16-Core Processor,18/64a404,nf-1864a404153bcf786ef993bdeb525980-ffa95,demToGraph,-,demToGraph (1),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,23033,6264,-,141.0,0.2,289775616,3318448128,289783808,3462135808,30900568,3138195,5205,132,0,3219456,30,569,/app/results/joba/work/18/64a404153bcf786ef993bdeb525980,-,-,1
13,-,AMD EPYC 7282 16-Core Processor,17/d390c0,nf-17d390c01ab975f261c8263fafb2dd64-edd2a,demToGraph,-,demToGraph (13),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,20903,6767,-,141.6,0.2,318271488,2975068160,318279680,3462135808,30900566,3651878,5205,132,0,3731456,29,629,/app/results/joba/work/17/d390c01ab975f261c8263fafb2dd64,-,-,13
40,-,AMD EPYC 7282 16-Core Processor,b2/2c89b2,nf-b22c89b232157b475690ae90a6ac833e-6c8d7,demToGraph,-,demToGraph (40),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,19698,6161,-,167.1,0.2,289005568,2946347008,289013760,3462131712,30900983,2841487,5205,132,0,2924544,31,578,/app/results/joba/work/b2/2c89b232157b475690ae90a6ac833e,-,-,40
46,-,AMD EPYC 7282 16-Core Processor,2f/2ed1b6,nf-2f2ed1b6942e7f1d6794a3a9d91c9b66-3f52c,demToGraph,-,demToGraph (46),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,22550,7137,-,156.7,0.2,315219968,2972495872,315224064,3462135808,30900925,3751747,5205,132,0,3833856,34,648,/app/results/joba/work/2f/2ed1b6942e7f1d6794a3a9d91c9b66,-,-,46
59,-,AMD EPYC 7282 16-Core Processor,97/b83011,nf-97b830116173ac1971a4166487691279-71975,demToGraph,-,demToGraph (59),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,19257,6724,-,168.7,0.2,316616704,2973470720,316620800,3462139904,30900927,3579177,5205,132,0,3661824,32,637,/app/results/joba/work/97/b830116173ac1971a4166487691279,-,-,59
85,-,AMD EPYC 7282 16-Core Processor,3c/684654,nf-3c684654c7b74c33df7387a459bcf80f-3cad9,demToGraph,-,demToGraph (85),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,20537,6439,-,156.7,0.2,296771584,2957447168,299933696,3462139904,30900981,3006312,5205,132,0,3092480,33,658,/app/results/joba/work/3c/684654c7b74c33df7387a459bcf80f,-,-,85
106,-,AMD EPYC 7282 16-Core Processor,74/5cabd2,nf-745cabd26acfaf7cd2f7d8f7d7cf7f65-577bf,demToGraph,-,demToGraph (106),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,8048,6764,-,158.9,0.2,312467456,2969067520,312475648,3462144000,30900357,3506226,5205,132,0,3592192,29,668,/app/results/joba/work/74/5cabd26acfaf7cd2f7d8f7d7cf7f65,-,-,106
110,-,AMD EPYC 7282 16-Core Processor,45/39bf7a,nf-4539bf7a2a8b2d1ceb8bd21ed2cc7dd0-c962b,demToGraph,-,demToGraph (110),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,7526,6085,-,171.2,0.2,289660928,2946568192,289669120,3462139904,30913647,2677188,5208,128,0,2760704,33,531,/app/results/joba/work/45/39bf7a2a8b2d1ceb8bd21ed2cc7dd0,-,-,110
128,-,AMD EPYC 7282 16-Core Processor,47/9b405f,nf-479b405fc03fc725aea0a36312566d34-9e298,demToGraph,-,demToGraph (128),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,8538,6821,-,162.4,0.2,311566336,2968215552,311574528,3462139904,30901051,3506894,5205,132,0,3588096,28,673,/app/results/joba/work/47/9b405fc03fc725aea0a36312566d34,-,-,128
141,-,AMD EPYC 7282 16-Core Processor,cc/c076a8,nf-ccc076a8d7fd95628dd83463f94be73d-19081,demToGraph,-,demToGraph (141),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,8367,6950,-,179.9,0.2,308502528,2965090304,308510720,3462135808,30900473,3450318,5205,132,0,3534848,34,669,/app/results/joba/work/cc/c076a8d7fd95628dd83463f94be73d,-,-,141
129,-,AMD EPYC 7282 16-Core Processor,9f/211e4b,nf-9f211e4bad6a2465d40a678d11bad81b-b42b0,demToGraph,-,demToGraph (129),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,8928,5931,-,166.8,0.2,290340864,2946826240,290349056,3462135808,30914511,2063431,5208,110,0,2146304,31,524,/app/results/joba/work/9f/211e4bad6a2465d40a678d11bad81b,-,-,129
113,-,AMD EPYC 7282 16-Core Processor,88/5adc46,nf-885adc46e81bd88307f62a89cb6bc8fd-35f6b,demToGraph,-,demToGraph (113),COMPLETED,0,-,fondahub/iwd:latest,1,-,-,524288000,1,1716750000000.0,1716750000000.0,1716750000000.0,9583,6851,-,147.2,0.2,312340480,2969559040,312348672,3462135808,30900739,3479529,5205,132,0,3563520,18,707,/app/results/joba/work/88/5adc46e81bd88307f62a89cb6bc8fd,-,-,113
